file_path,language,text,label,generator,source,compression_level
data/fake/tamil\fake_tam_1064.wav,Tamil,"ஒரு அடிப்படை ஓட்டப்பந்தய வீரராக, அவர் சராசரி வேகத்தைப் பெற்றிருந்தார்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1065.wav,Tamil,அருஞ்சுனை நீர் உண்டால் அப்பொழுதே ஜூரம்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1066.wav,Tamil,என்பதைப் பற்றிச் சிந்திக்க வேண்டியவர்களாக நாம் உள்ளோம்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1067.wav,Tamil,"அதே சம்யத்திலே, ஒட்டகத்தின் மேல் இருந்த மூடிய பிரம்புத் தொட்டிலிலிருந்து, ஒரு பெண் இறங்கி ஓடி வந்தாள்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1068.wav,Tamil,முன்னணு முதலிய மின்னேற்றம் பெற்ற துகள்களை விரைவாக்கும் கருவியமைப்பு.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1069.wav,Tamil,"ஆனால், நால் ஏ கால் நாலேகால் என்பதில், இடையில் உள்ள ஏ என்பதற்குப் பொருள் உண்டு.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1070.wav,Tamil,அவர்கள் செல்வ நிலைக்கேற்ப மிகவும் ஆடம்பரமாகத் திருமணத்தை நடத்தினர்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1071.wav,Tamil,அரபி தேசத்துப் பிரபுகளுக்குப் பெருமானார் அவர்கள் அனுப்பிய கடிதங்களுக்கும் பதில் வந்தன.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1072.wav,Tamil,வாழ்வின் இலட்சியமே அதன் மூலம் நிறைவேறுகிறது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1073.wav,Tamil,"கிராண்ட் சல்லிவன் நடித்த ""போனி எக்ஸ்பிரஸ்"" என்ற மேற்கத்திய தொடரில் கிரேர் நடித்தார்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1074.wav,Tamil,"பெருமானார் அவர்கள், நான் ஆண்டவனுடைய தூதன் அப்துல்லாஹ்வின் மகன்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1075.wav,Tamil,"அவன் பதினொன்று மணி அளவுக்குக் கரையில் நடந்து, தச்சுப்பட்டறையை அடைந்தான்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1076.wav,Tamil,எனவே அவர் மரணத்தை வெல்ல முடிந்தது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1077.wav,Tamil,நாமும் நமது அரசுகளை விலை ஏற்றத்தைக் கட்டுப்படுத்தும்படி கேட்கலாம்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1078.wav,Tamil,இவர் சோழ நாடு முழுவதும் சுற்றிப் பல தலங்களில் இறைவனை வணங்கியிருக்கிறார்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1079.wav,Tamil,அவன் மனம் அனலிடப்பட்ட மெழுகுபோல் வருந்திற்று.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1080.wav,Tamil,இதோ பாரு இங்கே யாரும் இல்லை நீயும் நானும் தான் பயப்படாதே வெளியே சொல்ல மாட்டேன்! என்றாள்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1081.wav,Tamil,யாஸ்மி மேலும் பேசத் தொடங்கினாள்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1082.wav,Tamil,கந்த புராணத்திலுள்ள வரலாறுகள் வருமிடங்களில் அவற்றின் உள்ளுறையை என் அறிவுக்குப் புலனாகிய அளவுக்கு விளக்கியிருக்கிறேன்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1083.wav,Tamil,அவர்கள் எழுப்பிய கலைக்கோயில்கள் தமிழ்நாடு முழுவதும் தலைதூக்கி நிற்கின்றன என்று பழம் பெருமை பேசுகிறோம் நாம்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1084.wav,Tamil,இது அரசாங்கத்தோட கெளரவமான மாளிகை.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1085.wav,Tamil,"அவர் அற்புதமானவர் தான், ஆனாலும் அவர் அபாயகரமான வேலைகள், பாதுகாப்பு மற்றும் மீளுருவாக்கம் போன்றவற்றையும் செய்தார்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1086.wav,Tamil,இன்ப அன்பு அடிகளார் பதினாறு .,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1087.wav,Tamil,ஒரு மனிதன் முழங்காலிட்டு மணலில் வரைந்தான்,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1088.wav,Tamil,"புதிய ""வார்ஹாமர் பேண்டஸி போர்"" விளையாட்டை உருவாக்குவதாகவும் அறிவிக்கப்பட்டது.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1089.wav,Tamil,ஆசை உள்ள இடத்தில் பூசையும் அன்பு உள்ள இடத்தில் தென்பும்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1090.wav,Tamil,அத்துடன் புளகாங்கிதம் அடைவதற்காகவும் விளையாடுகிறோம்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1091.wav,Tamil,"இம்முறையைத்தான் ஆத்திகர்கள் பண்டைக் காலத்திலும், நடுக் காலத்திலும் நாத்திகத்தை ஆத்திகமாக்கப் பயன்படுத்தியுள்ளார்கள்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1092.wav,Tamil,இதுமிகப் பழமையான காலத்திலிருந்து தெய்வமாக வழிபடப்பட்டு வருகிறது என்பது மட்டும் உறுதி.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1093.wav,Tamil,வண்ணமகள் என்று அவள் தொழிலால் அவளை அழைத்தனர்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1094.wav,Tamil,பானையை அமிழ்த்திப் பிடித்துத் தண்ணீர் மொண்டு கொண்டிருந்தாள்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1095.wav,Tamil,கூட்டத்தில் கூச்சல் ஒன்றும் இருத்தல் கூடாது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1096.wav,Tamil,தடுப்புக்கட்டை பேருந்து முதலிய தாமியங்கிகளின் இயக்கத்தை நிறுத்தும் கருவியமைப்பு.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1097.wav,Tamil,அவர்கள் சிகப்பு மையைக் கண்டால் கூட சிப்பாய் என்று அஞ்சும் பீப்பாய்கள்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1098.wav,Tamil,சிறுவனொருவன் மீன்பிடி கம்பமொன்றுடன் பாலமொன்றின் மேல் நிற்கிறான்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1099.wav,Tamil,"அவ்வாறே தன் விருப்பப்படியே நடக்கவேண்டும் என்றும், அவ்வாறு நடக்குமென்றே ஆண்டவன் விதித்திருப்பதாகவும் அவர் உறுதியாக நம்பினார்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1100.wav,Tamil,"அதன் போட்டியாளர்களில் எசாகி கிளிகோ, கபயா, லோட்டே மிட்டாய் மற்றும் மொரினாகா ஆகியவை அடங்கும்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1101.wav,Tamil,சி என்பது ஒருங்கிணைப்பின் மாறிலி என அழைக்கப்படுகிறது.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1102.wav,Tamil,பொறுத்தாற்றும் பண்பை வளர்த்து உறுதிப்படுத்துவது நம்மை வளர்த்துக் கொள்வதேயாகும்.,fake,facebook/mms-tts-tam,synthetic_tts,clean
data/fake/tamil\fake_tam_1103.wav,Tamil,"காய்கறிக் கடை, மீன் கடை, சில்லரை வியாபாரிகள் இவர்களிடம் இப்படி மல்லுக் கொடுத்துப் பழகிவிட்டோம்.",fake,facebook/mms-tts-tam,synthetic_tts,clean
